11/03/20,0.75,5.16597159600002
11/03/20,0.7765151262283325,295.48379732800004
11/04/20,0.7651515007019043,181.599114723
11/05/20,0.7954545617103577,190.483465422
11/06/20,0.7803030014038086,59.00758867100012
11/07/20,0.8219696879386902,394.30112837
11/08/20,0.7878788113594055,213.433713223
11/09/20,0.7954545617103577,55.76361049100001
11/10/20,0.7954545617103577,216.731681226
11/11/20,0.814393937587738,70.39436371900001
11/12/20,0.7575757503509521,57.12646450500006
11/13/20,0.7878788113594055,1031.379790443
11/14/20,0.8371211886405945,53.914366228999995
11/15/20,0.7613636255264282,690.1732490900001
11/16/20,0.7954545617103577,53.79152509000002
11/17/20,0.7651515007019043,307.479709587
11/18/20,0.7651515007019043,682.7878788109999
11/19/20,0.8257575631141663,56.729822818
11/20/20,0.8295454382896423,46.996561158999995
11/21/20,0.814393937587738,65.414373899
11/22/20,0.8030303120613098,365.25520325499997
11/23/20,0.7878788113594055,216.159361602
11/24/20,0.7916666865348816,315.91487476400005
11/25/20,0.7992424368858337,195.525489407
11/26/20,0.8409090638160706,77.32930427499991
11/27/20,0.8030303120613098,73.429128187
11/28/20,0.7840909361839294,62.79476257499999
11/29/20,0.7840909361839294,99.58487573100001
11/30/20,0.7916666865348816,182.399372477
12/01/20,0.7651515007019043,41.04824531600002
12/02/20,0.8181818127632141,41.34875474199998
12/03/20,0.7840909361839294,52.660204302999986
12/04/20,0.8333333134651184,72.05144384899995
12/05/20,0.7840909361839294,53.222458837000005
12/06/20,0.8030303120613098,65.005124086
12/07/20,0.7916666865348816,736.898671246
12/08/20,0.810606062412262,94.185450669
12/09/20,0.8295454382896423,59.056943074999936
12/10/20,0.7878788113594055,992.7976147820001
12/11/20,0.7916666865348816,70.51103696900003
12/12/20,0.7916666865348816,46.86037009900001
12/13/20,0.7651515007019043,60.68084286899999
12/14/20,0.7840909361839294,48.39376543599997
12/15/20,0.7765151262283325,58.366259275999994
12/16/20,0.7727272510528564,247.73200057400004
12/17/20,0.8219696879386902,169.33811689099997
12/18/20,0.8257575631141663,156.93256805099998
12/19/20,0.7992424368858337,45.52127686
12/20/20,0.814393937587738,222.49460950700004
12/21/20,0.7992424368858337,205.64763966299995
12/22/20,0.7803030014038086,288.89084892899996
12/23/20,0.8181818127632141,89.33752425899999
12/24/20,0.7916666865348816,246.592131298
12/25/20,0.7651515007019043,358.13870366699996
12/26/20,0.8257575631141663,49.29117198899996
12/27/20,0.7613636255264282,327.112775687
12/28/20,0.7878788113594055,58.52596832699999
12/29/20,0.8181818127632141,246.04387427400002
12/30/20,0.7803030014038086,284.984948119
12/31/20,0.7954545617103577,182.34365919400003
01/01/21,0.8068181872367859,60.945261749
01/02/21,0.7840909361839294,176.10594777699998
01/03/21,0.8295454382896423,66.158213357
01/04/21,0.7727272510528564,1316.5083543649998
01/05/21,0.810606062412262,192.24191273499997
01/06/21,0.7878788113594055,62.97872644899999
01/07/21,0.7045454382896423,730.5974468969999
01/08/21,0.7803030014038086,287.681711282
01/09/21,0.75,213.99738847100002
01/10/21,0.7765151262283325,87.53833840300001
01/11/21,0.8333333134651184,59.960881892
01/12/21,0.8181818127632141,182.22866774799996
01/13/21,0.7689393758773804,56.21772337899999
01/14/21,0.8068181872367859,189.788271358
01/15/21,0.8068181872367859,126.73318099100015
01/16/21,0.8295454382896423,201.87652258800003
01/17/21,0.7878788113594055,44.665846133
01/18/21,0.7878788113594055,175.35424767499998
01/19/21,0.8030303120613098,96.668780532
